Record ID,Store Name,Store Street Address,Additonal Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name,x,y
1469237,Circle K Stores 2709654,3828 Lake Washington Blvd NE,,Kirkland,WA,98033,7899,KING,Convenience Store,47.645702,-122.20136,,,-13603393.169445507,6048113.376146811
1469238,Circle K Stores 2709655,1809 W Meeker St,,Kent,WA,98032,4793,KING,Convenience Store,47.381523,-122.25922,,,-13609834.115182808,6004572.206834893
1536334,Uneek Market 1,2020 S 314th St,,Federal Way,WA,98003,5475,KING,Grocery Store,47.320869,-122.30766,,,-13615226.431316836,5994606.234436038
1536951,Bela Wholesale,4505 Martin Luther King Jr Way S,,Seattle,WA,98108,2174,KING,Grocery Store,47.56216,-122.29473,,,-13613787.070300877,6034320.52192755
1494590,Malli Am/pm,13515 Ambaum Blvd Sw,,Burien,WA,98146,3169,KING,Convenience Store,47.481655,-122.3488,,,-13619806.11516807,6021049.873976077
1469365,Federal Way Chevron 42090,31204 Pacific Hwy S,,Federal Way,WA,98003,5402,KING,Convenience Store,47.321964,-122.31285,,,-13615804.17947405,5994786.050860394
1604649,Al Watan Halal Meats & Market,1421 Market St,,Kirkland,WA,98033,5432,KING,Grocery Store,47.687145,-122.21029,,,-13604387.252498293,6054963.83649146
1486057,Yong Feng Shang Dian,412 8th Ave S,,Seattle,WA,98104,3002,KING,Other,47.598682,-122.32217,,,-13616841.677128244,6040347.625031967
1506273,Grocery Outlet Of Crown Hill 47,8700 15th Ave NW,,Seattle,WA,98117,3501,KING,Super Store,47.692924,-122.37592,,,-13622825.099758383,6055919.528087774
1520157,Afshar Bakery,124 Washington Ave N,,Kent,WA,98032,4400,KING,Grocery Store,47.381798,-122.24619,,,-13608383.622217773,6004617.417790222
1519572,Tolo Halal Market,8465 S 212th St,,Kent,WA,98031,1950,KING,Grocery Store,47.41143,-122.22641,,,-13606181.722689882,6009490.404051388
1568106,Woyni Market LLC,5999 Rainier Ave S,,Seattle,WA,98118,2763,KING,Grocery Store,47.547565,-122.27704,,,-13611817.828508744,6031913.133180838
1574337,7-eleven #23020e,1522 E Madison St,,Seattle,WA,98122,4014,KING,Convenience Store,47.615089,-122.31184,,,-13615691.746788349,6043056.58670335
1662339,CVS Pharmacy 11668,17254 140th Ave SE,,Renton,WA,98058,7064,KING,Other,47.447201,-122.15244,,,-13597947.4199559,6015376.603763233
1502579,Union Market,996 21st Ave,,Seattle,WA,98122,4759,KING,Convenience Store,47.612709,-122.30473,,,-13614900.26520881,6042663.571930906
1470877,Ilyas Home Shop & African Market,49 Logan Ave S,,Renton,WA,98057,2039,KING,Convenience Store,47.484615,-122.20943,,,-13604291.51773621,6021537.447495469
1576090,Rainbow Mini Mart,11454 16th Ave SW,,Seattle,WA,98146,3581,KING,Convenience Store,47.499447,-122.35478,,,-13620471.805723015,6023981.000003616
1503321,7-eleven #16545g,103 15th Ave E,,Seattle,WA,98112,5209,KING,Convenience Store,47.618687,-122.31313,,,-13615835.348931475,6043650.766528924
1471111,Enumclaw Plateau Farmers' Market,1600 First Street,,Enumclaw,WA,98022,    ,KING,Farmers and Markets,47.20266,-121.98773,,,-13579611.986627342,5975216.306796006
1662343,CVS Pharmacy 11679,100 N 85th St,,Seattle,WA,98103,3602,KING,Other,47.691116,-122.35719,,,-13620740.085695826,6055620.521998673
1495754,Woodinville Farmers Market,13205 NE 175th St,,Woodinville,WA,98072,8534,KING,Farmers and Markets,47.754189,-122.1628,,,-13599100.689880522,6066057.635566276
1648071,Madison Park Farmers Market,1803 42nd Ave E,,Seattle,WA,98112,3200,KING,Farmers and Markets,47.63472,-122.27879,,,-13612012.637617633,6046298.98055212
1507042,Ay Caramba Market Llc,11002 1st Ave S,,Seattle,WA,98168,1402,KING,Convenience Store,47.504993,-122.33324,,,-13618073.983891327,6024894.873527357
1537708,Rockridge Orchards & Cidery,40709 264th Ave SE,Ste 1,Enumclaw,WA,98022,8366,KING,Convenience Store,47.23624,-121.99025,,,-13579892.511744143,5980720.063675498
1653600,Zara Food Mart Llc,9530 Aurora Ave N,,Seattle,WA,98103,    ,KING,Convenience Store,47.698334,-122.3441,,,-13619282.91356134,6056814.292967039
1496267,7-Eleven #27742b,20008 Pacific Hwy S,,Seatac,WA,98198,5701,KING,Convenience Store,47.422428,-122.29622,,,-13613952.936342161,6011299.724203791
1496314,Sunset Chevron,150 SW Sunset Blvd,,Renton,WA,98057,2319,KING,Convenience Store,47.479507,-122.2203,,,-13605501.560601134,6020696.070933541
1486928,New Gan Shan Company,510 7th Ave S,,Seattle,WA,98104,2906,KING,Grocery Store,47.598095,-122.32339,,,-13616977.48690701,6040250.7211359525
1256688,7-eleven 23525f,12848 Martin Luther King Jr Way S,,Seattle,WA,98178,3512,KING,Convenience Store,47.487492,-122.25829,,,-13609730.58805637,6022011.375519796
1281294,Abyssinia Market,2225 4th Ave,Ste C,Seattle,WA,98121,2034,KING,Convenience Store,47.615166,-122.34368,,,-13619236.15937521,6043069.302185886
1186193,Abas Store ,15311 33rd Ave S,Unit 141,Seatac,WA,98188,5126,KING,Other,47.46534,-122.29024,,,-13613287.245787216,6018362.947257976
972714,Wallingford Shell,210 NE 45th St,,Seattle,WA,98105,6132,KING,Convenience Store,47.661366,-122.32704,,,-13617383.803048408,6050701.970482224
1471416,Aloha Islander Grocery,1811 Howard Rd,Ste 106,Auburn,WA,98002,6311,KING,Grocery Store,47.292458,-122.21249,,,-13604632.155378038,5989941.998300564
1209692,24/7 Grocery,11046 1st Ave S,,Seattle,WA,98168,1402,KING,Convenience Store,47.503845,-122.33332,,,-13618082.88945059,6024705.69740911
1265577,Sky Gas,147 N 5th St,,Skykomish,WA,98288,9800,KING,Convenience Store,47.708393,-121.36079,,,-13509821.345069407,6058478.20706734
968117,C & Y One Stop Mart,16402 SE 128th St,,Renton,WA,98059,8625,KING,Convenience Store,47.488098,-122.12136,,,-13594487.610182047,6022111.2051704535
1504433,Emanuel Shell On 104th Kent,23953 104th Ave SE,,Kent,WA,98031,3312,KING,Convenience Store,47.38731,-122.20264,,,-13603535.658393726,6005523.659479266
1497139,Kingsgate Chevron,15900 116th Ave NE,,Bothell,WA,98011,4104,KING,Convenience Store,47.743435,-122.18438,,,-13601502.964491839,6064277.20489827
1496769,Kent Valley Food Mart,8815 S 180th St,,Kent,WA,98032,1030,KING,Convenience Store,47.440594,-122.22311,,,-13605814.368370265,6014289.105555184
1496585,La Tipica Oaxaquena,1601 SW Roxbury St,,Seattle,WA,98106,2842,KING,Other,47.517162,-122.35552,,,-13620554.182146199,6026900.427756166
1539614,Dukem Market,215 SW 152nd St,,Burien,WA,98166,2307,KING,Other,47.466576,-122.33725,,,-13618520.375049405,6018566.475606724
1539015,Thanh Phat Tai Market,7143 Mlk Jr Way S,Ste D,Seattle,WA,98118,3521,KING,Grocery Store,47.53767,-122.28188,,,-13612356.614844184,6030281.372516586
1545910,Fremont Shell,4605 Fremont Ave N,,Seattle,WA,98103,6523,KING,Convenience Store,47.662422,-122.35049,,,-13619994.24510751,6050876.510402258
1546056,K 4 W Supermarket,9841 16th Ave SW,,Seattle,WA,98106,2830,KING,Grocery Store,47.514278,-122.35551,,,-13620553.068951292,6026425.078090798
1545825,Super Deli Mart,9051 35th Ave SW,,Seattle,WA,98126,3820,KING,Convenience Store,47.52129,-122.37731,,,-13622979.833850585,6027580.8627560735
1591626,Big Brother Farms NAFMNP,3919 Latona Ave Ne,Ste C1,Seattle,WA,98105,6864,KING,Farmers and Markets,47.655293,-122.32607,,,-13617275.823142339,6049698.269186344
1544176,Carnation Farmers Market,31020 NE 40th St,,Carnation,WA,98014,7501,KING,Farmers and Markets,47.644485,-121.92299,,,-13572405.162793385,6047912.290204918
1544329,All India Spice,4710 B St NW,Ste 103,Auburn,WA,98001,1749,KING,Other,47.349541,-122.23186,,,-13606788.413914705,5999315.862553723
1544693,Kent East Hill Farmers Market 0204,426 W Smith St,,Kent,WA,98032,4495,KING,Farmers and Markets,47.382984,-122.23504,,,-13607142.409895428,6004812.4030120885
950887,Mi Casa Market,17174 116th Ave SE,,Renton,WA,98058,5948,KING,Convenience Store,47.44939,-122.18546,,,-13601623.189541899,6015736.938653343
1546873,Dukem  Market Llc #2,3308 S 170th St,,Seatac,WA,98188,4423,KING,Other,47.451393,-122.28981,,,-13613239.378406176,6016066.668917547
951981,Beacon Avenue Shell Foodmart,2424 Beacon Ave S,,Seattle,WA,98144,5035,KING,Convenience Store,47.581516,-122.31381,,,-13615911.046185212,6037514.253974962
1489032,Summit Foods,530 Summit Ave E,,Seattle,WA,98102,4820,KING,Convenience Store,47.624126,-122.32505,,,-13617162.27726173,6044549.049848781
1592929,Arco Ampm 05481,15520 NE Woodinville Duvall Rd,,Woodinville,WA,98072,6476,KING,Convenience Store,47.761997,-122.1322,,,-13595694.313462246,6067350.557476599
1660525,Dash Point Grocery Outlet 528,1618 SW Dash Point Rd,,Federal Way,WA,98023,4530,KING,Supermarket,47.323505,-122.35681,,,-13620697.784289325,5995039.113895111
1272701,7-Eleven Store 17257B,1232 N 185th St,,Shoreline,WA,98133,4020,KING,Convenience Store,47.763287,-122.34256,,,-13619111.481545521,6067564.186460081
1228321,Plaza Los Jalapenos LLC,3700 NE 4th St,Unit 105,Renton,WA,98056,4132,KING,Grocery Store,47.488605,-122.16911,,,-13599803.115867427,6022194.726901717
1547493,C & F Food Store,6540 California Ave SW,,Seattle,WA,98136,2900,KING,Convenience Store,47.543762,-122.38664,,,-13624018.444699686,6031285.953152467
1540761,Morcos Service Station,9800 NE 116th St,,Kirkland,WA,98034,4297,KING,Convenience Store,47.704426,-122.20997,,,-13604351.630261239,6057821.965598212
1110245,Plaza Latina Rc,17034 Aurora Ave N,Ste D,Shoreline,WA,98133,5345,KING,Grocery Store,47.753468,-122.34517,,,-13619402.02541649,6065938.255405245
1548757,Dollar Plus Auburn N/A,3930 A St SE,Ste 304,Auburn,WA,98002,3857,KING,Convenience Store,47.273403,-122.2272,,,-13606269.665087607,5986815.1411482515
1548331,Noor Rahman International Halal Market,1811 Howard Rd,Suite 105,Auburn,WA,98002,6310,KING,Grocery Store,47.292458,-122.21249,,,-13604632.155378038,5989941.998300564
1490494,Grocery Outlet Lake City 118,3020 NE 127th St,,Seattle,WA,98125,4415,KING,Super Store,47.721767,-122.29485,,,-13613800.428639771,6060690.970807544
1547933,Gas N Grab,320 Griffin Ave,,Enumclaw,WA,98022,3425,KING,Convenience Store,47.19965,-121.98205,,,-13578979.691919638,5974723.1384239895
1548567,Kandahar Market,32911 1st Ave S,Ste F,Federal Way,WA,98003,2605,KING,Other,47.307278,-122.33566,,,-13618343.377059046,5992374.686092871
1548630,Muna Market,16256 Military Rd S,Ste 111,Seatac,WA,98188,3049,KING,Other,47.457375,-122.28196,,,-13612365.520403447,6017051.489782858
1541873,Grocery Outlet Of Dash Point 528,1618 SW Dash Point Rd,,Federal Way,WA,98023,4530,KING,Supermarket,47.323505,-122.35681,,,-13620697.784289325,5995039.113895111
1541900,Sipstop Cafe & Community Market,327 Williams Ave S,,Renton,WA,98057,2749,KING,Convenience Store,47.478672,-122.20702,,,-13604023.2377634,6020558.539670079
1541936,Wong Tung Seafood,210 12th Ave S,,Seattle,WA,98144,2084,KING,Specialty Store,47.600323,-122.31675,,,-13616238.325488145,6040618.532492359
1662348,CVS Pharmacy 11632,5217 California Ave SW,,Seattle,WA,98136,1209,KING,Other,47.555721,-122.38753,,,-13624117.519046493,6033258.35114959
1653791,Burien 76,18032 1st Ave S,,Burien,WA,98148,1820,KING,Convenience Store,47.441078,-122.33409,,,-13618168.605458502,6014368.766294094
1541557,Salam Deli Mart,1620 S 312th St,Ste G,Federal Way,WA,98003,4945,KING,Grocery Store,47.322712,-122.31213,,,-13615724.02944068,5994908.886505606
1541174,Safeway 2980,4732 Brooklyn Ave NE,,Seattle,WA,98105,4411,KING,Supermarket,47.664314,-122.3139,,,-13615921.064939383,6051189.236588921
1205102,B & E Meats And Seafood Inc.,2401 Queen Anne Ave N,,Seattle,WA,98109,2021,KING,Other,47.639755,-122.35722,,,-13620743.425280549,6047130.792779156
1548874,Alrayahin Bakery & Sweets Llc,10420 SE Kent Kangley Rd,,Kent,WA,98030,7624,KING,Grocery Store,47.372318,-122.20002,,,-13603244.001327846,6003059.008896688
1304835,La Nueva Lupita,2124 SW 336th St,,Federal Way,WA,98023,2883,KING,Grocery Store,47.300724,-122.3622,,,-13621297.796344697,5991298.769618137
1260430,Pacific Chevron,14415 Tukwila International Blvd,,Tukwila,WA,98168,4324,KING,Convenience Store,47.473835,-122.28458,,,-13612657.177469328,6019761.889590033
1473267,Kitchen And Market 001,1926 Pike Pl,,Seattle,WA,98101,1013,KING,Grocery Store,47.610371,-122.34285,,,-13619143.764197849,6042277.51012874
1551491,Farmhouse Market,33521 SE Redmond Fall City Rd,,Fall City,WA,98024,5003,KING,Supermarket,47.568138,-121.89212,,,-13568968.7301126,6035306.76349503
1560342,Crossroads Grocery Outlet 243,15625 NE 8th St,,Bellevue,WA,98008,3901,KING,Supermarket,47.616398,-122.13137,,,-13595601.91828489,6043272.752452991
1559017,Home Deli & Grocery,502 Minor Ave N,,Seattle,WA,98109,5518,KING,Convenience Store,47.62328,-122.33277,,,-13618021.663730655,6044409.321760429
1551759,Corner Store,2809 Thorndyke Ave W,Ste B,Seattle,WA,98199,2986,KING,Convenience Store,47.645275,-122.38313,,,-13623627.713287003,6048042.822041238
1551782,Gmburien Llc,105 S 156th St,,Burien,WA,98148,1220,KING,Convenience Store,47.462997,-122.33334,,,-13618085.115840405,6017977.145730793
1552008,Seatac Mini Mart,4603 S 188th St,,Seatac,WA,98188,8623,KING,Convenience Store,47.434116,-122.27586,,,-13611686.471509608,6013222.973061768
1559206,Circle K Stores 2709653,852 Rainier Ave S,,Seattle,WA,98144,2838,KING,Convenience Store,47.594738,-122.31014,,,-13615502.503654001,6039696.557390045
1542376,Burien Shell,12653 Ambaum Blvd SW,,Burien,WA,98146,3152,KING,Convenience Store,47.488716,-122.35074,,,-13620022.074980209,6022213.0128321145
1542385,Normandy Park Shell,17956 1st Ave S,,Burien,WA,98148,2726,KING,Convenience Store,47.44215,-122.33385,,,-13618141.888780711,6014545.207564682
1181804,Grocery Video Cuautla,223 SW 152nd St,,Burien,WA,98166,2307,KING,Grocery Store,47.466576,-122.33725,,,-13618520.375049405,6018566.475606724
1542833,Brar Benson Mart,19044 108th Ave SE,,Renton,WA,98055,6425,KING,Convenience Store,47.430538,-122.1966,,,-13602863.288669333,6012634.171334593
1542623,The Little Store,2810 W Lake Sammamish Pkwy SE,,Bellevue,WA,98008,5645,KING,Convenience Store,47.585117,-122.11105,,,-13593339.90623197,6038108.547756171
1115625,Parnells Mini Mart,722 23rd Ave S,,Seattle,WA,98144,    ,KING,Convenience Store,47.595772,-122.30219,,,-13614617.513702195,6039867.243298268
817959,7-ELEVEN 22984,3702 Auburn Way N,,Auburn,WA,98002,1320,KING,Convenience Store,47.340408,-122.22227,,,-13605720.859997997,5997815.4094255455
1169638,7-Eleven 35675B,24012 104th Ave Se,,Kent,WA,98030,4976,KING,Convenience Store,47.386768,-122.20217,,,-13603483.33823305,6005434.543704406
1172010,24 East Hill Market,23847 108th Ave Se,,Kent,WA,98031,3553,KING,Convenience Store,47.38847,-122.19711,,,-13602920.061609639,6005714.390047254
1086850,Nazareth Market,5418 Martin Luther King Jr Way S,,Seattle,WA,98118,    ,KING,Grocery Store,47.552784,-122.28869,,,-13613114.700576486,6032773.910013539
1215943,Kent Circle Food Store,10602 SE 256th St,,Kent,WA,98030,6424,KING,Convenience Store,47.372604,-122.19977,,,-13603216.171455149,6003106.020087515
1286601,Friendly Food Mart,10500 Greenwood Ave N,,Seattle,WA,98133,8721,KING,Convenience Store,47.705299,-122.35542,,,-13620543.05019712,6057966.377445833
1663089,Island Pacific Supermarket 030,31811 Pacific Hwy S,,Federal Way,WA,98003,5646,KING,Super Store,47.316418,-122.31544,,,-13616092.496955207,5993875.34776997
1528883,Eastgate Texaco EM 4188,15220 SE 37th St,,Bellevue,WA,98006,1731,KING,Convenience Store,47.577698,-122.13706,,,-13596235.326187503,6036884.192078821
1552773,West Valley Pitstop,6331 S 212th St,,Kent,WA,98032,2333,KING,Convenience Store,47.411507,-122.25562,,,-13609433.36501595,6009503.0702821035
1277512,Asia Hiwave City,1075 Bellevue Way NE,Ste B7,Bellevue,WA,98004,4274,KING,Convenience Store,47.619919,-122.20175,,,-13603436.584046919,6043854.23049705
1256917,7-eleven 14373C,8250 Lake City Way NE,,Seattle,WA,98115,4410,KING,Convenience Store,47.689194,-122.30973,,,-13615456.862662775,6055302.674016364
1553775,Grocery Outlet Of Kent 197,23910 104th Ave SE,,Kent,WA,98031,3383,KING,Supermarket,47.387985,-122.20036,,,-13603281.849954717,6005634.6444284655
1553654,7-eleven #18553e,3939 Stone Way N,,Seattle,WA,98103,8017,KING,Convenience Store,47.655094,-122.34293,,,-13619152.669757113,6049665.3818881875
1135755,Sunset Gas & Food Mart,1607 145th Pl Se,,Bellevue,WA,98007,6016,KING,Convenience Store,47.595871,-122.14984,,,-13597657.989279838,6039883.585743006
947201,Foley's Produce,21419 Renton Maple Valley Rd SE,,Maple Valley,WA,98038,8012,KING,Farmers and Markets,47.409843,-122.03914,,,-13585334.921649024,6009229.352225457
1137544,Bilaal Mini Market,5041 Rainier Ave S,Ste 104,Seattle,WA,98118,1946,KING,Other,47.556725,-122.28445,,,-13612642.705935523,6033423.961360998
1043011,Ammana Houseware & Grocery Llc 1,5503 Martin Luther King Jr Way S,,Seattle,WA,98118,2236,KING,Grocery Store,47.552483,-122.28883,,,-13613130.285305196,6032724.263341089
815776,Lennys Fruit and Vegetables,10410 Greenwood Ave N,Ste C,Seattle,WA,98133,9196,KING,Grocery Store,47.704708,-122.35541,,,-13620541.937002214,6057868.613834372
1294899,Kent Pacific Market & Halal Meat,23643 104th Ave SE,,Kent,WA,98031,3315,KING,Grocery Store,47.389576,-122.2032,,,-13603597.997308567,6005896.245687583
1232738,Auburn International Farmers Market,1140 Auburn Way S,Les Grove Park,Auburn,WA,98002,    ,KING,Farmers and Markets,47.298042,-122.21752,,,-13605192.092416728,5990858.526112709
1015089,Sahand Persian Grocery,12047 124th Ave NE,,Kirkland,WA,98034,8204,KING,Grocery Store,47.706406,-122.17722,,,-13600705.916937761,6058149.501101723
1244362,Enchanted Parkway Chevron,1712 S 356th St,,Federal Way,WA,98003,8304,KING,Convenience Store,47.282639,-122.31245,,,-13615759.651677733,5988330.594969668
1307956,Hilaac Halal Market Inc,25656 102nd Pl SE,,Kent,WA,98030,6410,KING,Grocery Store,47.371078,-122.20464,,,-13603758.297375312,6002855.187102113
902094,Moga Minimarket,6727 Martin Luther King Jr Way S,Ste B,Seattle,WA,98118,3205,KING,Grocery Store,47.541641,-122.28359,,,-13612546.97117344,6030936.183581913
1286946,Oasis 76,11249 1st Ave S,,Seattle,WA,98168,2001,KING,Convenience Store,47.501526,-122.33373,,,-13618128.530441817,6024323.567677568
1299612,Campeon Market 1,31009 Pacific Hwy S,,Federal Way,WA,98003,4903,KING,Super Store,47.323421,-122.31352,,,-13615878.763532883,5995025.319224084
1155941,Carniceria Los Compadres 3,419 Rainier Ave N,,Renton,WA,98057,5319,KING,Grocery Store,47.489002,-122.21862,,,-13605314.5438566,6022260.1281101275
1294338,Southwest Deli & Grocery,3413 SW Graham St,,Seattle,WA,98126,3158,KING,Other,47.546307,-122.37579,,,-13622810.628224578,6031705.662334265
971965,Sandhu Shell Mini Mart,2659 148th Ave Se,,Bellevue,WA,98007,6451,KING,Convenience Store,47.586262,-122.1429,,,-13596885.432013735,6038297.522270756
1554616,Punjabi Bazar Llp,24030 132nd Ave SE,Unit A,Kent,WA,98042,5109,KING,Grocery Store,47.386276,-122.16472,,,-13599314.423302842,6005353.649735423
1660760,CVS Pharmacy 11681,10625 NE 68th St,,Kirkland,WA,98033,7054,KING,Other,47.665802,-122.19707,,,-13602915.608830005,6051435.194110749
1072889,El Mercado Latino,1514 Pike Pl,Ste 6,Seattle,WA,98101,1574,KING,Grocery Store,47.609177,-122.34081,,,-13618916.67243663,6042080.357764951
1650195,Jing Jing Go,226 Main St,,Kirkland,WA,98033,6108,KING,Grocery Store,47.676575,-122.20486,,,-13603782.787663285,6053216.115912186
961905,AY Jalisco,108 Factory Ave N,Ste 1A,Renton,WA,98057,5579,KING,Grocery Store,47.484428,-122.19792,,,-13603010.23039718,6021506.643895945
1015884,Skyway Gasoline 2,11900 Renton Ave S,,Seattle,WA,98178,3734,KING,Convenience Store,47.497269,-122.2449,,,-13608240.02007465,6023622.134132201
1289969,Habib Discount Store,9670 14th Ave SW,Unit C,Seattle,WA,98106,2876,KING,Grocery Store,47.515728,-122.35281,,,-13620252.506326152,6026664.068242206
1248454,Auburn Shell,32002 Military Rd S,,Federal Way,WA,98001,9698,KING,Convenience Store,47.314407,-122.28343,,,-13612529.160054913,5993545.147093285
1252885,Sunset  76 Gas,3002 Ne Sunset Blvd,,Renton,WA,98056,3102,KING,Convenience Store,47.502682,-122.1779,,,-13600781.614191499,6024514.053695924
879169,Mercato Bellagio,745 Bellevue Ave E,Ste C101,Seattle,WA,98102,4486,KING,Convenience Store,47.626362,-122.32662,,,-13617337.048862277,6044918.365707087
824012,Kens QA,2400 6th Ave W,,Seattle,WA,98119,2509,KING,Supermarket,47.639709,-122.36492,,,-13621600.585359657,6047123.192940172
1307231,Europe Food Mart Llc,113 49th St NE,,Auburn,WA,98002,1202,KING,Grocery Store,47.351139,-122.22779,,,-13606335.343587175,5999578.423359286
1076374,Seatac 76,19924 International Blvd,,Seatac,WA,98188,5416,KING,Convenience Store,47.422989,-122.2958,,,-13613906.182156026,6011392.026443201
1054035,Shoreline Farmers Market Association,15415 Westminster Way N,,Shoreline,WA,98133,6129,KING,Farmers and Markets,47.741577,-122.34863,,,-13619787.190854635,6063969.631955681
1246282,Beacon Hill 76 1,2415 Beacon Ave S,,Seattle,WA,98144,5034,KING,Convenience Store,47.581417,-122.31425,,,-13615960.026761163,6037497.916011844
1245810,Checkers III,10359 51st Ave S,,Seattle,WA,98178,2161,KING,Convenience Store,47.50713,-122.27017,,,-13611053.063606992,6025247.035561034
1278743,East Lake Specialty Market,1540 Eastlake Ave E,,Seattle,WA,98102,3742,KING,Convenience Store,47.633457,-122.32567,,,-13617231.295346022,6046090.337944209
1289936,24/7 Convenience Store 1,11853 Glendale Way S,,Seattle,WA,98168,1246,KING,Convenience Store,47.496178,-122.31091,,,-13615588.219661914,6023442.377255278
1196737,Benson Mart,20712 108th Ave Se,,Kent,WA,98031,5548,KING,Convenience Store,47.416428,-122.197,,,-13602907.81646565,6010312.595986742
966263,La Superior # 1,900 160th Ave NE,Ste 7,Bellevue,WA,98008,3939,KING,Grocery Store,47.617905,-122.12724,,,-13595142.168787913,6043521.622244332
1248368,Arco Ampm,27202 Pacific Hwy S,,Federal Way,WA,98003,6998,KING,Convenience Store,47.357529,-122.30881,,,-13615354.448731247,6000628.41743298
1569254,Tiendita Las Canicas,2337 SW 336th St,,Federal Way,WA,98023,3823,KING,Convenience Store,47.299831,-122.36357,,,-13621450.304047085,5991152.183450512
1060385,QT Market,3621 33rd Ave S,Ste C8,Seattle,WA,98144,6962,KING,Convenience Store,47.571194,-122.29134,,,-13613409.697227089,6035810.981319839
1184963,South Park Food Center,8909 14th Ave S,,Seattle,WA,98108,    ,KING,Convenience Store,47.52364,-122.31499,,,-13616042.403184347,6027968.246712612
821585,Dong Sing Market,625 S Jackson St,,Seattle,WA,98104,2910,KING,Grocery Store,47.598919,-122.32544,,,-13617205.69186314,6040386.75008172
1302307,7-eleven 35333B,1602 A St SE,,Auburn,WA,98002,6620,KING,Convenience Store,47.293812,-122.22891,,,-13606460.021416863,5990164.227710359
1104868,Arco AM-PM 82611,24001 Pacific Hwy S,,Kent,WA,98032,4081,KING,Convenience Store,47.386166,-122.29658,,,-13613993.011358846,6005335.563788723
826097,Asian Food Center,14509 NE 20th St,,Bellevue,WA,98007,3712,KING,Super Store,47.627167,-122.14661,,,-13597298.427324576,6045051.329890521
1168086,Papa Murphys Take And Bake Pizza WA157,456 Sw Mt Si Blvd,,North Bend,WA,98045,    ,KING,Specialty Store,47.48698,-121.79267,,,-13557898.006753206,6021927.031894107
1304230,Al-barawi International Food Market,27040 Pacific Hwy S,,Kent,WA,98032,6918,KING,Grocery Store,47.358501,-122.30909,,,-13615385.618188668,6000788.145983275
1228861,7-Eleven 26268D,28719 Military Rd S,,Federal Way,WA,98003,3332,KING,Convenience Store,47.343582,-122.30138,,,-13614527.34491465,5998336.8338676235
1179321,Auburn North Shell Food Mart,1439 Auburn Way N,,Auburn,WA,98002,3310,KING,Convenience Store,47.320591,-122.22152,,,-13605637.370379902,5994560.583005522
1283557,Main Street Shell,1204 E Main St,,Auburn,WA,98002,5760,KING,Convenience Store,47.307705,-122.21302,,,-13604691.15470816,5992444.787812625
1555498,Hc Grocery,7106 Beacon Ave S,,Seattle,WA,98108,3913,KING,Grocery Store,47.538525,-122.29532,,,-13613852.748800443,6030422.35635544
1238685,7-eleven 27030B,680 Strander Blvd,,Tukwila,WA,98188,2923,KING,Convenience Store,47.456818,-122.24438,,,-13608182.133939438,6016959.785751022
908278,Ballard 76,5715 15th Ave NW,,Seattle,WA,98107,3132,KING,Convenience Store,47.67067,-122.37627,,,-13622864.06158016,6052239.894459767
1557322,405 Express Mart,1800 Ne 44th St,Ste 100,Renton,WA,98056,1695,KING,Convenience Store,47.532757,-122.19424,,,-13602600.574671062,6029471.295902868
1209977,Northgate Chevron 1,2150 N Northgate Way,,Seattle,WA,98133,9007,KING,Convenience Store,47.708687,-122.33177,,,-13617910.344239859,6058526.844041953
810076,New Golden Village Market,9810 14th Ave SW,,Seattle,WA,98106,2816,KING,Grocery Store,47.515141,-122.35278,,,-13620249.166741427,6026567.3176405
1284917,Vashon Mart,17803 Vashon Hwy Sw,,Vashon,WA,98070,    ,KING,Convenience Store,47.445122,-122.46054,,,-13632244.95506931,6015034.390038293
858815,7-Eleven 20249D,1302 8th St NE,,Auburn,WA,98002,4556,KING,Convenience Store,47.315243,-122.21307,,,-13604696.7206827,5993682.414471024
1292537,Hung Long Asian Market,9988 15th Ave SW,Ste K,Seattle,WA,98146,3723,KING,Supermarket,47.513634,-122.35382,,,-13620364.939011853,6026318.935617224
1181439,7-Eleven 39638A,300 Rainier Ave S,,Renton,WA,98057,2403,KING,Convenience Store,47.479149,-122.21672,,,-13605103.036824092,6020637.105166091
1093121,Oskoo Persian And Meditrranean Market 1,14100 NE 20th St,Ste 107,Bellevue,WA,98007,3727,KING,Grocery Store,47.628349,-122.15253,,,-13597957.438710073,6045246.567967751
1048822,Aurora Village 76,20409 Aurora Ave N,,Shoreline,WA,98133,3137,KING,Convenience Store,47.777298,-122.34674,,,-13619576.797017036,6069884.803511793
889961,7-Eleven 21833C,13923 NE 175th St,,Woodinville,WA,98072,8512,KING,Convenience Store,47.75444,-122.15312,,,-13598023.117209641,6066099.195483442
1005828,Fremont 76,4600 Fremont Ave N,,Seattle,WA,98103,6524,KING,Convenience Store,47.662369,-122.35,,,-13619939.698557021,6050867.7502653
1212667,Bah's African Store,100 Railroad Ave S,Ste B,Kent,WA,98032,5941,KING,Grocery Store,47.38147,-122.23231,,,-13606838.50768556,6004563.493477879
1034192,Javis Mexi Market,14820 Tukwila International Blvd,,Tukwila,WA,98168,4329,KING,Grocery Store,47.470116,-122.28583,,,-13612796.326832816,6019149.423089555
1660757,CVS Pharmacy 11680,526 228th Ave NE,,Sammamish,WA,98074,7226,KING,Other,47.614521,-122.03359,,,-13584717.098475123,6042962.789956118
